"nest_id","species","year","long","lat","utm_zone","datum"
"wrsahm01","white rumped sandpiper",2013,535604,8118870,"17","nad27"
"wrsajl04","white rumped sandpiper",2013,536416,8092302,"17","nad27"
"amgpaa01","american golden plover",2014,534672,8118051,"17","nad27"
"amgpar01","american golden plover",2014,534540,8115419,"17","nad27"
"wrsapr02","white rumped sandpiper",2013,530990,8103595,"17","nad27"
"wrsapr01","white rumped sandpiper",2013,528914,8101448,"17","nad27"
"wrsajl03","white rumped sandpiper",2013,534939,8088363,"17","nad27"
"wrsafs01","white rumped sandpiper",2013,535127,8118284,"17","nad27"
"wrsadl07","white rumped sandpiper",2013,538830,8082942,"17","nad27"
"wrsadl06","white rumped sandpiper",2013,541736,8079364,"17","nad27"
"wrsadl05","white rumped sandpiper",2013,532554,8104591,"17","nad27"
"wrsadl04","white rumped sandpiper",2013,532190,8104469,"17","nad27"
"wrsadl03","white rumped sandpiper",2013,534197,8088624,"17","nad27"
"wrsadl02","white rumped sandpiper",2013,535780,8085226,"17","nad27"
"rutujb01","ruddy turnstone",2013,535726,8084052,"17","nad27"
"rephdl01","red phalarope",2013,539540,8087374,"17","nad27"
"pesanb01","pectoral sandpiper",2013,540704,8091892,"17","nad27"
"amgpdl01","american golden plover",2014,534822,8088398,"17","nad27"
"amgpdl02","american golden plover",2014,533268,8088047,"17","nad27"
"amgpdl03","american golden plover",2014,533429,8088497,"17","nad27"
"amgpdl05","american golden plover",2014,540723,8090836,"17","nad27"
"amgpdl07","american golden plover",2014,536536,8089267,"17","nad27"
"amgpdl10","american golden plover",2014,534023,8088127,"17","nad27"
"amgper01","american golden plover",2014,539560,8086630,"17","nad27"
"amgpdl23","american golden plover",2014,528871,8103840,"17","nad27"
"amgpdl22","american golden plover",2014,529497,8102184,"17","nad27"
"amgpdl21","american golden plover",2014,528879,8100194,"17","nad27"
"amgpdl20","american golden plover",2014,529715,8100394,"17","nad27"
"amgpdl19","american golden plover",2014,529959,8100209,"17","nad27"
"amgpdl18","american golden plover",2014,532306,8099043,"17","nad27"
"amgpdl17","american golden plover",2014,532341,8096762,"17","nad27"
"amgpdl16","american golden plover",2014,533147,8094318,"17","nad27"
"amgpdl15","american golden plover",2014,541424,8079681,"17","nad27"
"amgpdl14","american golden plover",2014,541640,8079175,"17","nad27"
"amgpdl13","american golden plover",2014,543037,8078124,"17","nad27"
"amgpdl25","american golden plover",2014,535951,8089465,"17","nad27"
"amgpdl09","american golden plover",2014,533506,8088012,"17","nad27"
"amgpdl06","american golden plover",2014,540531,8090482,"17","nad27"
"amgpdl11","american golden plover",2014,539474,8086930,"17","nad27"
"amgpdl08","american golden plover",2014,538065,8090454,"17","nad27"
"amgpdl12","american golden plover",2014,540368,8088885,"17","nad27"
"amgpdl04","american golden plover",2014,540723,8090836,"17","nad27"
"amgper04","american golden plover",2014,540682,8087449,"17","nad27"
"amgper06","american golden plover",2014,533076,8089233,"17","nad27"
"amgper07","american golden plover",2014,532552,8089903,"17","nad27"
"amgpfs01","american golden plover",2014,535675,8118954,"17","nad27"
"amgpjl01","american golden plover",2014,537671,8090487,"17","nad27"
"amgpjb12","american golden plover",2014,533320,8099824,"17","nad27"
"amgpjb11","american golden plover",2014,533969,8100012,"17","nad27"
"amgpjb10","american golden plover",2014,532180,8100450,"17","nad27"
"amgpjb09","american golden plover",2014,530920,8101364,"17","nad27"
"amgpjb08","american golden plover",2014,531312,8102007,"17","nad27"
"amgpjb07","american golden plover",2014,533970,8100012,"17","nad27"
"amgpjb06","american golden plover",2014,543907,8079728,"17","nad27"
"amgpjb05","american golden plover",2014,542865,8079905,"17","nad27"
"amgpjb04","american golden plover",2014,543107,8080151,"17","nad27"
"amgpjb03","american golden plover",2014,545525,8076925,"17","nad27"
"amgpjb01","american golden plover",2014,546282,8076484,"17","nad27"
"amgpfl03","american golden plover",2014,543572,8081377,"17","nad27"
"amgpfl02","american golden plover",2014,532790,8100480,"17","nad27"
"amgpfl01","american golden plover",2014,532368,8100478,"17","nad27"
"amgpfd02","american golden plover",2014,547021,8078286,"17","nad27"
"amgpfd01","american golden plover",2014,546602,8077793,"17","nad27"
"amgper03","american golden plover",2014,539395,8086333,"17","nad27"
"amgpjbdl","american golden plover",2014,537822,8090710,"17","nad27"
"amgpjl02","american golden plover",2014,539298,8089699,"17","nad27"
"amgper05","american golden plover",2014,539604,8088738,"17","nad27"
"amgpjl13","american golden plover",2014,535468,8088374,"17","nad27"
"amgpjl14","american golden plover",2014,533574,8089903,"17","nad27"
"amgpjl15","american golden plover",2014,538490,8091078,"17","nad27"
"amgppr01","american golden plover",2014,534349,8085403,"17","nad27"
"amgppr02","american golden plover",2014,534538,8085403,"17","nad27"
"amgppr03","american golden plover",2014,536272,8089073,"17","nad27"
"amgppr09","american golden plover",2014,540020,8082618,"17","nad27"
"amgppr08","american golden plover",2014,547533,8079727,"17","nad27"
"amgppr07","american golden plover",2014,547765,8079966,"17","nad27"
"amgppr06","american golden plover",2014,546825,8080304,"17","nad27"
"amgppr05","american golden plover",2014,546203,8079112,"17","nad27"
"amgppr04","american golden plover",2014,547310,8079363,"17","nad27"
"amgpmo03","american golden plover",2014,532173,8100198,"17","nad27"
"amgpmo02","american golden plover",2014,542566,8083284,"17","nad27"
"amgpmo01","american golden plover",2014,543060,8082859,"17","nad27"
"amgpjl03","american golden plover",2014,538172,8090672,"17","nad27"
"amgpjl04","american golden plover",2014,539713,8090608,"17","nad27"
"amgpjl09","american golden plover",2014,532703,8089746,"17","nad27"
"amgpjl06","american golden plover",2014,534267,8088755,"17","nad27"
"amgpjl07","american golden plover",2014,532775,8089491,"17","nad27"
"amgpjl08","american golden plover",2014,534225,8089016,"17","nad27"
"amgpjl11","american golden plover",2014,533751,8087327,"17","nad27"
"amgpjl10","american golden plover",2014,537586,8083933,"17","nad27"
"amgpjl05","american golden plover",2014,539152,8089096,"17","nad27"
"amgpjl12","american golden plover",2014,533833,8086823,"17","nad27"
"amgppr25","american golden plover",2014,539566,8085248,"17","nad27"
"amgppr26","american golden plover",2014,539922,8084421,"17","nad27"
"amgppr27","american golden plover",2014,539235,8085239,"17","nad27"
"amgpfdb07","american golden plover",2022,545354,8099809,"17","nad27"
"basaab01","bairds sandpiper",2014,534892,8117278,"17","nad27"
"basaab02","bairds sandpiper",2014,536027,8118817,"17","nad27"
"basaab04","bairds sandpiper",2014,536719,8119424,"17","nad27"
"basaar02","bairds sandpiper",2014,534618,8118861,"17","nad27"
"basaar03","bairds sandpiper",2014,536675,8118942,"17","nad27"
"basaab05","bairds sandpiper",2014,537846,8120564,"17","nad27"
"basaab03","bairds sandpiper",2014,540199,8120346,"17","nad27"
"amgpys01","american golden plover",2014,531085,8116175,"17","nad27"
"amgppr24","american golden plover",2014,533138,8087633,"17","nad27"
"amgppr22","american golden plover",2014,528770,8102695,"17","nad27"
"amgppr21","american golden plover",2014,530665,8103199,"17","nad27"
"amgppr20","american golden plover",2014,530824,8104270,"17","nad27"
"amgppr19","american golden plover",2014,529854,8105243,"17","nad27"
"amgppr18","american golden plover",2014,532632,8096702,"17","nad27"
"amgppr17","american golden plover",2014,533870,8095996,"17","nad27"
"amgppr16","american golden plover",2014,534762,8094346,"17","nad27"
"amgppr15","american golden plover",2014,534230,8095942,"17","nad27"
"amgppr14","american golden plover",2014,532711,8095271,"17","nad27"
"amgppr13","american golden plover",2014,530748,8098620,"17","nad27"
"amgppr12","american golden plover",2014,530129,8098522,"17","nad27"
"amgppr11","american golden plover",2014,544067,8084433,"17","nad27"
"amgppr23","american golden plover",2014,533192,8087359,"17","nad27"
"amgpvm01","american golden plover",2014,535199,8089098,"17","nad27"
"basadf01","bairds sandpiper",2014,535826,8119036,"17","nad27"
"basadl01","bairds sandpiper",2014,536014,8088775,"17","nad27"
"basafs01","bairds sandpiper",2014,535340,8118776,"17","nad27"
"basafs02","bairds sandpiper",2014,535486,8118269,"17","nad27"
"basafs03","bairds sandpiper",2014,535392,8118246,"17","nad27"
"basafs04","bairds sandpiper",2014,535662,8118793,"17","nad27"
"basafs05","bairds sandpiper",2014,533087,8117216,"17","nad27"
"basafs06","bairds sandpiper",2014,537708,8119604,"17","nad27"
"basafs07","bairds sandpiper",2014,533903,8118058,"17","nad27"
"basafs08","bairds sandpiper",2014,536204,8118468,"17","nad27"
"basafs09","bairds sandpiper",2014,536348,8118599,"17","nad27"
"basafs10","bairds sandpiper",2014,536352,8119032,"17","nad27"
"basafs11","bairds sandpiper",2014,534026,8117705,"17","nad27"
"basafs12","bairds sandpiper",2014,536034,8118335,"17","nad27"
"basafs13","bairds sandpiper",2014,534524,8118163,"17","nad27"
"basajl01","bairds sandpiper",2014,534907,8119029,"17","nad27"
"basamt02","bairds sandpiper",2014,535030,8119255,"17","nad27"
"basapr03","bairds sandpiper",2014,538852,8885757,"17","nad27"
"basapr02","bairds sandpiper",2014,533311,8088184,"17","nad27"
"basapr01","bairds sandpiper",2014,534545,8086324,"17","nad27"
"basamt01","bairds sandpiper",2014,535509,8118040,"17","nad27"
"basajb01","bairds sandpiper",2014,545870,8077592,"17","nad27"
"basafl02","bairds sandpiper",2014,534348,8113983,"17","nad27"
"basafl01","bairds sandpiper",2014,543850,8081058,"17","nad27"
"basafd01","bairds sandpiper",2014,533366,8088971,"17","nad27"
"basays01","bairds sandpiper",2014,533307,8118079,"17","nad27"
"basays03","bairds sandpiper",2014,535157,8118315,"17","nad27"
"bbpldl01","black bellied plover",2014,535509,8084725,"17","nad27"
"bbplpr01","black bellied plover",2014,533473,8085955,"17","nad27"
"bbplpr05","black bellied plover",2014,537193,8083193,"17","nad27"
"bbplpr07","black bellied plover",2014,535277,8084370,"17","nad27"
"bbsadl01","buff breasted sandpiper",2014,532842,8090186,"17","nad27"
"crpldl02","common ringed plover",2014,535745,8086670,"17","nad27"
"crpldl06","common ringed plover",2014,535886,8085987,"17","nad27"
"crpldl07","common ringed plover",2014,535669,8087236,"17","nad27"
"crpldl09","common ringed plover",2014,541469,8079272,"17","nad27"
"crpldl08","common ringed plover",2014,542492,8079311,"17","nad27"
"bbsajl01","buff breasted sandpiper",2014,532815,8090186,"17","nad27"
"bbplpr06","black bellied plover",2014,534885,8085180,"17","nad27"
"bbplpr03","black bellied plover",2014,533125,8086651,"17","nad27"
"bbplpr02","black bellied plover",2014,534336,8085120,"17","nad27"
"bbpldl04","black bellied plover",2014,528543,8100542,"17","nad27"
"bbpldl03","black bellied plover",2014,540743,8080093,"17","nad27"
"bbpldl02","black bellied plover",2014,541536,8079080,"17","nad27"
"basays02","bairds sandpiper",2014,535338,8119322,"17","nad27"
"crpldl01","common ringed plover",2014,535738,8088399,"17","nad27"
"crpldl03","common ringed plover",2014,536271,8084536,"17","nad27"
"crpldl04","common ringed plover",2014,536212,8083997,"17","nad27"
"crpldl05","common ringed plover",2014,535695,8087115,"17","nad27"
"crpldl13","common ringed plover",2014,527424,8105633,"17","nad27"
"crpldl14","common ringed plover",2014,527691,8105761,"17","nad27"
"crpldl15","common ringed plover",2014,527917,8105920,"17","nad27"
"crpldl16","common ringed plover",2014,527971,8105797,"17","nad27"
"pesaal01","pectoral sandpiper",2014,538302,8088305,"17","nad27"
"rutudl01","ruddy turnstone",2014,535417,8084338,"17","nad27"
"basamp01","bairds sandpiper",2015,533378,8118081,"17","nad27"
"amgpmj01","american golden plover",2015,528924,8115056,"17","nad27"
"basaab02","bairds sandpiper",2015,535631,8118069,"17","nad27"
"basays01","bairds sandpiper",2015,537961,8119905,"17","nad27"
"basamp03","bairds sandpiper",2015,538385,8120065,"17","nad27"
"basays04","bairds sandpiper",2015,534199,8118271,"17","nad27"
"basays02","bairds sandpiper",2015,537922,8120071,"17","nad27"
"amgpys01","american golden plover",2015,535493,8119489,"17","nad27"
"wrsamo01","white rumped sandpiper",2014,531929,8101185,"17","nad27"
"wrsajb01","white rumped sandpiper",2014,533168,8105298,"17","nad27"
"reknjl01","red knot",2014,534996,8116222,"17","nad27"
"reknfl01","red knot",2014,531861,8100321,"17","nad27"
"pesafs01","pectoral sandpiper",2014,534058,8118707,"17","nad27"
"pesaar01","pectoral sandpiper",2014,537551,8121128,"17","nad27"
"crpljt01","common ringed plover",2014,528560,8114987,"17","nad27"
"crpljb01","common ringed plover",2014,528314,8111845,"17","nad27"
"crpldl12","common ringed plover",2014,528697,8100129,"17","nad27"
"crpldl11","common ringed plover",2014,528459,8101045,"17","nad27"
"basaab05","bairds sandpiper",2015,536053,8118396,"17","nad27"
"basays05","bairds sandpiper",2015,536154,8119663,"17","nad27"
"basamp04","bairds sandpiper",2015,536154,8118074,"17","nad27"
"basamp05","bairds sandpiper",2015,534360,8118038,"17","nad27"
"basamm01","bairds sandpiper",2015,534459,8117997,"17","nad27"
"basadf01","bairds sandpiper",2015,533950,8117240,"17","nad27"
"amgpac02","american golden plover",2015,530123,8099384,"17","nad27"
"basamj01","bairds sandpiper",2015,530939,8116649,"17","nad27"
"basaab01","bairds sandpiper",2015,535292,8116799,"17","nad27"
"basaab03","bairds sandpiper",2015,536342,8118673,"17","nad27"
"basamp02","bairds sandpiper",2015,532927,8117914,"17","nad27"
"basaab04","bairds sandpiper",2015,538607,8119546,"17","nad27"
"amgpmp02","american golden plover",2015,536317,8119162,"17","nad27"
"basadf02","bairds sandpiper",2015,533113,8117195,"17","nad27"
"basamj02","bairds sandpiper",2015,535854,8119943,"17","nad27"
"basamp08","bairds sandpiper",2015,534379,8117564,"17","nad27"
"basamp09","bairds sandpiper",2015,534809,8117865,"17","nad27"
"basamj03","bairds sandpiper",2015,535967,8119339,"17","nad27"
"crplmp01","common ringed plover",2015,541440,8122845,"17","nad27"
"basadl01","bairds sandpiper",2015,533113,8117985,"17","nad27"
"crpldl01","common ringed plover",2015,541345,8122389,"17","nad27"
"amgpmp01","american golden plover",2015,535933,8119573,"17","nad27"
"basays06","bairds sandpiper",2015,532733,8117533,"17","nad27"
"basamt01","bairds sandpiper",2015,539347,8120492,"17","nad27"
"basamp07","bairds sandpiper",2015,536948,8119568,"17","nad27"
"amgpmp03","american golden plover",2015,536119,8119569,"17","nad27"
"amgpmp04","american golden plover",2015,537864,8120102,"17","nad27"
"crpldl03","common ringed plover",2015,535991,8085957,"17","nad27"
"crpldl04","common ringed plover",2015,536270,8084534,"17","nad27"
"crpldl05","common ringed plover",2015,537625,8091869,"17","nad27"
"crpldl17","common ringed plover",2015,547866,8073866,"17","nad27"
"crpldl16","common ringed plover",2015,547290,8076329,"17","nad27"
"crpljb03","common ringed plover",2015,549187,8077827,"17","nad27"
"amgpjb01","american golden plover",2015,532775,8096860,"17","nad27"
"crpldl09","common ringed plover",2015,527999,8105958,"17","nad27"
"crpldl07","common ringed plover",2015,529169,8097627,"17","nad27"
"crpldl10","common ringed plover",2015,528048,8105976,"17","nad27"
"crpldl12","common ringed plover",2015,527241,8105806,"17","nad27"
"crplac02","common ringed plover",2015,536514,8084821,"17","nad27"
"crpldl13","common ringed plover",2015,542451,8079667,"17","nad27"
"crpldl14","common ringed plover",2015,542413,8079335,"17","nad27"
"crpldl15","common ringed plover",2015,541466,8079226,"17","nad27"
"crpldl18","common ringed plover",2015,547407,8074134,"17","nad27"
"crplac03","common ringed plover",2015,528116,8105819,"17","nad27"
"basaac01","bairds sandpiper",2015,546314,8077582,"17","nad27"
"crpljb01","common ringed plover",2015,531229,8106724,"17","nad27"
"crplpb01","common ringed plover",2015,536963,8089632,"17","nad27"
"wrsaac01","white rumped sandpiper",2015,529454,8098726,"17","nad27"
"crpldl06","common ringed plover",2015,530541,8096043,"17","nad27"
"crpldl08","common ringed plover",2015,529308,8098124,"17","nad27"
"crpldl19","common ringed plover",2015,547332,8073779,"17","nad27"
